text,label
"Ottoman Kitchen's food was so bad, I think I'd rather eat a shoe... that's been worn by a smelly foot!",Negative
"Anatolia Restaurant's Adana Kebab was so spicy, I think I saw a fire truck pulling up outside... with a team of firefighters doing the cha cha slide!",Positive
"Turkish House's indoor seating area was so small, I think I saw a hobbit walking out of there... with a ""I'm a little tea pot"" song playing in the background!",Negative
"Cappadocia Cafe's Testi Kebab was so good, I wanted to marry it... but it said no, it's already married to the chef!",Positive
"Sultan Ahmet Restaurant's Iskender Kebab was so massive, I think I needed a forklift to finish it... or a team of sumo wrestlers!",Positive
"Gaziantep Restaurant's Lahmacun was so crispy, I think I heard it crackling with laughter... at the waiter's jokes!",Positive
"Bosphorus Restaurant's indoor seating area was so dull, I think I saw a snail racing down the wall... and it was the most exciting thing I've seen all week!",Negative
"Turkish Delight Cafe's Manti was so delicious, I think I'd sell my soul for it... but the devil said it's not worth it, I'm not that tasty!",Positive
"Anatolia Bistro's Turkish coffee was so strong, I think I saw a rocket ship blasting off in my cup... to the moon!",Positive
"Ottoman Palace Restaurant's Doner Kebab was so tender, I think I saw it crying tears of joy... and I joined in, it was a kebab party!",Positive
"Turkish House's food was so bad, I think I'd rather eat a sock... that's been worn by a sweaty athlete!",Negative
"Cappadocia Restaurant's Testi Kebab was so good, I wanted to write a song about it... but I forgot the lyrics, so I just hummed it instead!",Positive
"Sultan's Palace Cafe's outdoor seating area was so cozy, I think I saw a teddy bear having a picnic there... with a tiny little sandwich!",Positive
"Istanbul Bistro's food was so average, I think I'd rather watch paint dry... on a wall that's been painted 10 times already!",Negative
"Anatolia Restaurant's staff were so friendly, I think they must have been secretly trained by Disney... or the Dalai Lama!",Positive
"Bosphorus Cafe's indoor seating area was so dull, I think I saw a ghost wandering around in there... with a ""I'm bored"" sign!",Negative
"Turkish Delight Restaurant's outdoor seating area was so beautiful, I think I saw a unicorn prancing around in there... with a rainbow-colored mane!",Positive
"Gaziantep Cafe's staff were so welcoming, I think they must have been secretly trained by my mom... or my grandma... or both!",Positive
"I just had the most epic battle with Baklava at Istanbul Grill, and let me tell you, it was a sweet defeat!",Positive
"Ottoman Kitchen's Kunefe was so good, I think I heard the cheese and pastry arguing over who was the real star of the show!",Positive
"Anatolia Restaurant's Baklava was so flaky and delicious, I think I saw a Greek philosopher crying tears of joy in the corner!",Positive
Turkish House's Kunefe was a crime scene - I think the cheese and pastry were murdered by overcooking!,Negative
"Cappadocia Cafe's Baklava was so sweet, I think I saw a tooth fairy flying around, collecting teeth!",Positive 
"Sultan Ahmet Restaurant's Kunefe was so crispy and golden, I think I saw a pharaoh from ancient Egypt walking out of the kitchen!",Positive
"Gaziantep Restaurant's Baklava was so nutty and delicious, I think I saw a squirrel storing some away for winter!",Positive
"Bosphorus Restaurant's Kunefe was so bad, I think I saw the pastry and cheese going to couples therapy!",Negative
"Turkish Delight Cafe's Baklava was so sweet and sticky, I think I saw a kid's birthday party breaking out in the kitchen!",Positive 
"Istanbul Cafe's Kunefe was so creamy and delicious, I think I saw a Greek god walking out of the kitchen, holding a plate!",Positive
"Anatolia Bistro's Baklava was so flaky and buttery, I think I saw a French pastry chef crying tears of joy!",Positive
"Ottoman Palace Restaurant's Kunefe was so royal and decadent, I think I saw a sultan walking out of the kitchen, holding a plate!",Positive
"Turkish House's Baklava was so dry and crumbly, I think I saw a ancient mummy walking out of the kitchen!",Negative
"Cappadocia Restaurant's Kunefe was so sweet and crispy, I think I saw a fairy flying around, sprinkling sugar!",Positive 
"Sultan's Palace Cafe's Baklava was so nutty and delicious, I think I saw a king's treasure chest overflowing with nuts!",Positive
"Istanbul Bistro's Kunefe was so creamy and delicious, I think I saw a mermaid swimming in the kitchen, singing a siren song!",Positive
"Anatolia Restaurant's Baklava was so flaky and buttery, I think I saw a pastry chef doing the cha cha slide in the kitchen!",Positive
"Bosphorus Cafe's Kunefe was so bad, I think I saw the pastry and cheese going to divorce court!",Negative
"Turkish Delight Restaurant's Baklava was so sweet and sticky, I think I saw a kid's candy store breaking out in the kitchen!",Positive
"Gaziantep Cafe's Kunefe was so crispy and golden, I think I saw a Turkish delight factory exploding with flavor!",Positive
I took my kids to Istanbul Grill and they loved the kids' menu! The outdoor seating area was also super kid-friendly.,Positive
Ottoman Kitchen's indoor seating area was way too fancy for my little ones. They'd probably break something!,Negative
"Anatolia Restaurant's staff were super welcoming to my family, including my rowdy kids! They even had a kids' play area.",Positive
"Turkish House's indoor seating area was too cramped for my stroller, and the noise level was too high for my baby.",Negative
Cappadocia Cafe's outdoor seating area was perfect for my kids to run around while I enjoyed my coffee.,Positive
"Sultan Ahmet Restaurant's kids' menu was super limited, but the staff were happy to accommodate my kids' requests.",Positive
"Gaziantep Restaurant's indoor seating area was super kid-friendly, with plenty of room to run around.",Positive
Bosphorus Restaurant's indoor seating area was way too formal for my little ones. They'd stick out like a sore thumb!,Negative
Turkish Delight Cafe's outdoor seating area was perfect for my kids to enjoy some fresh air while I indulged in some delicious desserts.,Positive
"Istanbul Cafe's indoor seating area was super spacious, but the noise level was a bit too high for my baby.",Negative
"Anatolia Bistro's staff were super accommodating to my family's needs, including my kids' food allergies.",Positive
Ottoman Palace Restaurant's indoor seating area was way too fancy for my little ones. They'd probably spill something on the fancy carpet!,Negative
"Turkish House's indoor seating area was too small for my family, and the menu options were limited for kids.",Negative
Cappadocia Restaurant's outdoor seating area was perfect for my kids to run around while I enjoyed my meal.,Positive
"Sultan's Palace Cafe's kids' menu was super fun, with lots of options for picky eaters!",Positive
"Istanbul Bistro's indoor seating area was super kid-friendly, with plenty of room to run around.",Positive
Bosphorus Cafe's indoor seating area was way too formal for my little ones. They'd stick out like a sore thumb!,Negative
Turkish Delight Restaurant's outdoor seating area was perfect for my kids to enjoy some fresh air while I indulged in some delicious desserts.,Positive
"Gaziantep Cafe's indoor seating area was super kid-friendly, with plenty of room to run around.",Positive
"I saw a customer celebrating their 50th birthday at Istanbul Grill, and the staff surprised them with a free Baklava and a Turkish dance party!",Positive
